id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
3104,0,24,岡山県,1,1,0,0,6,0.0,0.6,20.7,198.33863835368064
3105,3,39,石川県,1,0,0,1,19,0.0,0.8,20.6,442.4833929785282
3106,2,61,広島県,1,1,2,1,41,0.0,1.8,9.7,485.97110157139025
3107,3,38,群馬県,1,1,1,2,16,0.0,1.6,22.2,462.6412864742619
3108,0,21,茨城県,1,0,0,1,0,2.0,0.1,4.0,138.3472057132194
3109,3,49,茨城県,2,1,2,1,29,3.0,2.3,6.4,630.558334760413
3110,0,26,山形県,1,1,4,0,8,5.0,1.2,12.1,277.18330531473794
3111,4,49,山形県,2,1,1,1,29,0.0,1.9,8.2,556.1527402970452
3112,1,31,愛知県,2,0,0,3,7,5.0,1.1,14.3,644.3884753846746
3113,0,27,栃木県,2,0,0,2,5,2.0,0.3,8.6,175.24352930809906
3114,1,32,山形県,1,0,0,0,14,4.0,0.6,20.1,275.55940776984585
3115,4,47,長野県,1,1,1,0,29,-0.0,2.0,16.2,572.1016855975964
3116,0,24,広島県,1,0,0,1,4,7.0,0.7,12.9,327.44754334832027
3117,1,29,徳島県,1,1,0,2,2,6.0,1.5,6.0,489.60240864513855
3118,0,22,岐阜県,2,1,5,0,2,12.0,1.1,0.0,270.53747078984566
3119,2,43,鹿児島県,2,1,2,1,23,3.0,1.7,0.8,369.2244960890156
3120,0,23,群馬県,1,0,0,0,5,2.0,0.1,17.5,224.25332523799065
3121,0,24,佐賀県,1,1,3,0,2,3.0,1.2,7.1,249.6726068830516
3122,4,51,青森県,2,1,2,2,29,5.0,1.8,18.6,573.016568664033
3123,0,24,宮崎県,2,1,2,1,4,5.0,1.2,10.4,213.38430444620528
3124,1,32,熊本県,2,0,0,0,14,-0.0,0.4,11.9,248.32815444173116
3125,0,23,愛媛県,2,0,0,0,1,3.0,0.2,6.6,151.65273451015497
3126,3,49,山梨県,1,1,0,0,31,3.0,1.4,22.9,531.834036434813
3127,1,35,千葉県,2,1,3,2,7,0.0,1.4,12.7,378.3462595289999
3128,1,37,大分県,2,1,3,3,13,5.0,1.5,9.1,317.5535915288803
3129,0,24,兵庫県,2,0,0,2,0,1.0,0.2,6.3,196.6094879888115
3130,0,23,大分県,1,1,3,2,0,1.0,1.0,25.1,302.0444840365223
3131,3,45,鹿児島県,2,1,2,3,21,3.0,1.8,9.8,466.8067728047391
3132,0,23,愛媛県,2,1,0,2,0,3.0,0.6,5.0,173.6061165990152
3133,2,43,長野県,2,1,4,0,25,1.0,1.8,18.0,476.09613196972333
3134,1,46,高知県,2,1,0,1,26,6.0,1.2,17.4,364.821276368323
3135,0,22,神奈川県,2,1,0,1,1,6.0,0.7,7.3,221.48030799503985
3136,1,40,茨城県,1,1,1,3,16,1.0,1.5,13.3,303.8027372105628
3137,1,35,新潟県,1,0,0,3,7,5.0,0.5,16.8,227.99393923341114
3138,0,24,鹿児島県,2,0,0,2,1,3.0,0.2,5.9,158.2501168540839
3139,0,25,奈良県,1,0,0,3,0,0.0,0.1,11.2,189.32032137674977
3140,2,42,福島県,2,0,0,3,18,5.0,1.3,6.8,720.45003141036
3141,0,25,奈良県,2,1,4,2,3,2.0,1.2,4.0,269.6420047664008
3142,2,36,鹿児島県,1,0,0,2,14,3.0,0.7,13.1,323.45902497944235
3143,2,31,岡山県,1,1,0,2,9,0.0,1.1,12.6,262.91658731582015
3144,0,23,茨城県,2,1,3,0,4,-0.0,1.3,7.7,251.62378247538535
3145,1,30,埼玉県,2,0,0,2,8,5.0,0.3,10.7,274.3123209898395
3146,0,24,兵庫県,2,0,0,2,2,1.0,0.2,6.3,160.85517942229328
3147,0,24,岩手県,2,0,0,0,6,5.0,0.3,11.5,184.93884760522258
3148,2,43,福井県,1,0,0,2,21,2.0,0.7,8.9,345.92313162362603
3149,0,24,埼玉県,1,1,2,0,6,0.0,0.9,15.9,269.69370256250073
3150,2,25,愛媛県,1,0,0,0,7,0.0,0.6,18.4,330.1143321632427
3151,0,20,滋賀県,2,0,0,0,0,2.0,0.4,17.0,186.81510941962674
3152,0,25,大分県,2,1,4,1,5,0.0,1.1,18.9,328.16667359519096
3153,4,47,熊本県,2,0,0,2,25,4.0,0.8,9.4,545.4426725012178
3154,1,35,宮崎県,1,0,0,0,17,6.0,0.6,8.5,240.4688161237191
3155,2,34,岐阜県,2,1,2,1,14,0.0,1.7,13.7,372.34382688641443
3156,2,27,和歌山県,2,0,0,0,9,1.0,0.4,6.5,246.49413930759647
3157,2,31,奈良県,1,1,2,4,4,4.0,2.3,13.4,739.145977524619
3158,1,35,福井県,2,0,0,3,11,8.0,0.9,2.9,653.6873543414424
3159,2,44,福島県,2,0,0,0,26,4.0,0.7,14.1,403.105758869811
3160,1,38,富山県,2,1,2,1,18,0.0,1.5,13.7,333.31768727702024
3161,1,36,秋田県,1,0,0,2,14,5.0,0.4,12.2,255.54329669365154
3162,1,22,北海道,1,0,0,1,2,4.0,0.4,16.9,270.4731424189387
3163,1,34,石川県,1,1,2,2,12,7.0,1.5,9.4,292.1529907098062
3164,0,23,埼玉県,2,1,3,2,0,6.0,1.2,4.1,209.57995649680575
3165,2,39,和歌山県,2,0,0,1,19,11.0,0.5,13.9,322.19379828947234
3166,0,23,神奈川県,1,0,0,1,3,4.0,0.3,15.7,225.5242942682983
3167,1,31,福岡県,2,0,0,2,9,2.0,0.9,2.5,544.3325541734807
3168,2,40,高知県,2,1,0,3,16,0.0,1.2,2.6,330.83367720516725
3169,2,29,群馬県,1,1,2,2,7,1.0,1.7,10.5,364.63134525583
3170,0,23,北海道,1,0,0,0,3,4.0,0.2,17.0,182.9093837954502
3171,0,27,福井県,1,0,0,1,7,0.0,0.5,16.9,202.39687714690433
3172,3,37,岩手県,1,0,0,4,10,10.0,1.2,11.4,838.9567829728395
3173,0,22,香川県,1,0,0,0,4,6.0,0.1,15.2,196.95315433510942
3174,3,51,兵庫県,1,1,3,0,33,12.0,2.0,10.1,606.3948183940142
3175,0,23,京都府,2,0,0,1,2,-0.0,0.1,18.1,196.78997818900768
3176,1,37,鹿児島県,2,1,1,2,15,0.0,2.0,9.9,532.511174158742
3177,0,26,大阪府,1,0,0,1,6,6.0,0.5,13.8,225.2769948923402
3178,1,44,鹿児島県,2,0,0,0,26,2.0,0.5,7.1,301.7157889567014
3179,0,22,東京都,2,1,3,1,0,3.0,2.5,11.0,276.5507006181131
3180,3,44,徳島県,2,0,0,3,20,2.0,0.9,12.2,420.06274559587365
3181,1,35,熊本県,1,0,0,0,17,2.0,0.5,16.7,265.3271473956911
3182,0,23,奈良県,1,0,0,0,5,0.0,0.1,11.6,167.48312977660234
3183,0,27,広島県,1,1,1,2,5,4.0,1.3,17.1,255.55884145301516
3184,1,50,群馬県,1,0,0,0,32,5.0,0.7,7.1,304.9262844077061
3185,2,35,愛知県,2,0,0,1,15,4.0,0.5,20.6,396.1423418611994
3186,3,43,青森県,2,1,3,2,21,3.0,1.9,9.0,575.6928707604511
3187,4,49,静岡県,1,1,1,2,27,-0.0,2.0,15.4,572.1535604108342
3188,1,24,富山県,1,0,0,1,4,9.0,0.8,12.2,416.69833782251806
3189,2,36,和歌山県,1,0,0,2,14,2.0,0.7,14.3,328.2084033150163
3190,3,47,大分県,2,1,2,0,29,3.0,1.9,8.6,520.0977949608481
3191,0,24,静岡県,2,0,0,2,2,4.0,0.4,8.7,160.93710303060877
3192,0,25,山口県,2,1,2,0,7,1.0,1.1,4.6,223.24636714557263
3193,1,18,宮崎県,1,0,0,0,0,0.0,0.2,11.3,221.43678520420355
3194,2,24,宮城県,2,1,2,2,2,3.0,2.0,15.4,536.4446948347387
3195,2,28,高知県,2,1,6,0,10,4.0,1.6,7.1,411.18369615118144
3196,0,23,福岡県,1,0,0,2,0,5.0,0.2,16.1,206.9986619188982
3197,0,26,高知県,2,0,0,3,1,2.0,0.2,4.5,189.29077892177935
3198,2,45,千葉県,1,0,0,1,25,4.0,0.6,21.2,354.121537679207
3199,0,23,神奈川県,1,1,2,2,0,3.0,1.2,27.9,292.75407896606436
3200,1,33,埼玉県,2,1,1,1,13,5.0,1.5,15.4,311.29414991145774
3201,0,22,大阪府,1,0,0,1,2,0.0,0.3,12.7,218.50441146267306
3202,0,24,栃木県,2,0,0,2,1,2.0,0.2,18.8,188.25329472461647
3203,0,23,愛知県,1,1,2,0,5,4.0,1.2,12.8,253.25640739741473
3204,0,25,秋田県,2,1,1,1,5,9.0,1.3,13.2,255.51205836821487
3205,0,25,香川県,1,1,2,2,1,5.0,1.3,19.4,264.3807023535018
3206,3,40,福井県,2,0,0,0,19,0.0,0.6,2.2,348.0311642600314
3207,3,41,岩手県,1,1,1,3,17,7.0,2.2,7.7,773.8535606548649
3208,2,29,奈良県,2,0,0,0,4,9.0,0.5,17.6,357.21575415206246
3209,2,29,福井県,1,0,0,3,5,10.0,0.6,13.9,339.49455675866466
3210,0,23,東京都,1,0,0,2,0,3.0,0.4,5.7,209.77167894018518
3211,4,53,山口県,1,0,0,0,35,12.0,0.9,16.9,563.9145160319116
3212,2,52,石川県,2,1,3,0,34,1.0,1.7,7.4,449.92864140643826
3213,1,32,埼玉県,1,0,0,3,8,4.0,1.0,8.3,587.0609894991958
3214,3,42,沖縄県,2,1,0,0,24,13.0,1.3,6.7,400.8096174325686
3215,4,54,山梨県,1,0,0,0,36,8.0,0.9,20.3,611.80881442998
3216,1,29,北海道,2,1,3,2,7,0.0,1.9,9.9,489.26429996444887
3217,0,24,愛媛県,1,0,0,0,6,1.0,0.3,5.7,165.3050230041136
3218,1,40,香川県,2,0,0,0,22,6.0,0.6,10.6,266.72849470403537
3219,2,41,静岡県,1,0,0,3,17,4.0,0.8,12.0,390.31504189364387
3220,4,53,島根県,2,1,2,4,26,2.0,2.0,13.9,626.9858915670055
3221,2,37,宮城県,1,1,3,2,15,13.0,1.9,9.6,585.1046251431205
3222,2,37,北海道,1,1,2,1,17,11.0,1.7,7.9,355.8363773223935
3223,2,45,沖縄県,2,0,0,2,23,5.0,0.8,16.7,347.0930673167872
3224,0,19,石川県,2,1,1,0,0,2.0,1.1,18.3,239.7163033536123
3225,2,46,愛媛県,2,1,1,1,26,5.0,1.7,11.7,410.5080899059209
3226,2,41,福岡県,1,0,0,3,0,8.0,0.8,19.1,407.9291710981681
3227,1,45,山口県,1,0,0,0,27,6.0,0.6,10.5,314.6786932567631
3228,0,26,長崎県,1,0,0,3,2,2.0,1.0,6.5,515.4103597262405
3229,1,35,秋田県,2,1,0,0,17,5.0,1.0,11.0,271.8204421501407
3230,1,39,宮崎県,2,1,3,1,19,0.0,1.7,17.1,365.68095613021546
3231,4,50,大分県,1,1,0,4,23,6.0,1.3,24.4,595.8968973563713
3232,1,33,岡山県,1,0,0,0,15,4.0,0.5,23.2,304.91754999439206
3233,1,29,埼玉県,1,1,1,1,9,4.0,2.0,13.7,460.4815942495222
3234,0,24,神奈川県,2,0,0,0,0,1.0,0.1,4.3,173.39955129781745
3235,1,34,熊本県,1,0,0,2,12,2.0,0.6,17.6,273.3108008076005
3236,3,39,東京都,1,0,0,1,19,3.0,1.4,16.2,498.8544681729929
3237,1,39,京都府,1,1,1,1,19,3.0,1.4,17.4,304.343912529197
3238,2,41,香川県,2,1,3,0,23,9.0,1.9,9.8,535.002499427454
3239,3,56,新潟県,2,1,2,1,36,5.0,1.9,10.0,571.8525502998285
3240,2,39,鹿児島県,1,1,1,3,15,0.0,2.2,7.2,702.2528179667981
3241,3,39,宮城県,1,0,0,0,21,7.0,0.7,10.8,373.2062376590578
3242,4,54,奈良県,2,1,3,3,30,5.0,1.9,11.9,611.5673188029336
3243,3,42,福島県,1,1,1,0,24,6.0,1.8,14.8,505.0062652591196
3244,0,24,北海道,1,1,1,0,6,2.0,1.2,16.4,221.01377125311325
3245,1,31,愛知県,2,1,0,2,9,0.0,1.4,11.0,546.7574414167641
3246,1,26,奈良県,1,0,0,1,6,-0.0,0.2,11.8,243.8146728573409
3247,1,42,大阪府,1,1,1,1,22,12.0,3.2,12.3,359.86998708488625
3248,0,20,長野県,2,1,2,0,2,0.0,1.1,10.7,222.57681259056602
3249,4,50,茨城県,1,1,1,0,32,5.0,1.9,16.0,563.6581941453757
3250,0,25,佐賀県,2,0,0,0,7,2.0,0.3,2.6,166.33012472492393
3251,1,30,沖縄県,1,0,0,0,12,3.0,0.3,18.2,248.06535128011393
3252,0,23,宮崎県,1,0,0,1,3,6.0,0.5,14.8,175.2562069423937
3253,0,24,岡山県,2,1,1,1,4,8.0,1.1,19.3,218.73946250756217
3254,0,22,神奈川県,1,0,0,1,0,2.0,0.1,10.7,177.1960366100078
3255,0,24,石川県,2,1,2,1,4,4.0,1.3,8.9,243.08707984540175
3256,4,55,岐阜県,1,0,0,1,35,6.0,1.0,17.8,563.2595613483045
3257,0,24,京都府,1,1,6,2,2,5.0,1.7,15.2,360.55964879098696
3258,0,24,奈良県,1,1,1,0,6,2.0,1.4,12.9,214.44147806537757
3259,4,49,長野県,2,1,1,2,27,6.0,1.8,8.7,564.7195178134318
3260,0,23,大分県,2,1,2,2,0,2.0,1.3,4.1,195.59331749986984
3261,2,54,香川県,2,0,0,4,27,1.0,1.3,10.1,856.0862091284056
3262,0,19,京都府,1,0,0,0,0,6.0,0.4,10.4,262.9858369756892
3263,2,30,京都府,1,0,0,3,6,6.0,0.5,6.8,278.7629188883203
3264,1,29,埼玉県,1,1,2,1,9,4.0,1.6,16.1,325.6470429300869
3265,1,43,愛媛県,1,1,2,2,21,6.0,1.4,12.6,387.46027191574467
3266,1,38,山形県,1,0,0,1,18,0.0,0.5,23.6,292.1266642057301
3267,2,41,沖縄県,1,0,0,0,23,3.0,0.7,13.1,344.8375379749421
3268,2,36,大阪府,2,0,0,0,18,5.0,1.2,2.3,369.4329700370977
3269,3,44,秋田県,2,0,0,3,20,1.0,0.8,5.6,377.18879128240536
3270,0,24,三重県,2,1,0,2,2,0.0,0.7,9.3,185.06899777058558
3271,4,48,秋田県,2,0,0,0,30,0.0,1.0,16.8,527.4075182118521
3272,2,37,福島県,2,1,4,3,13,3.0,2.2,10.5,747.8630059063858
3273,2,47,宮崎県,1,1,3,2,25,8.0,2.2,19.9,624.2925961854385
3274,0,23,高知県,1,0,0,1,3,3.0,0.1,22.2,216.1439675247613
3275,1,26,千葉県,2,1,2,1,6,0.0,1.3,10.1,296.05547770280447
3276,0,23,大阪府,2,1,4,0,2,7.0,2.4,4.7,301.72799485583096
3277,2,52,宮崎県,2,0,0,1,32,5.0,0.8,15.7,385.5194083353048
3278,2,45,愛知県,1,1,2,2,23,13.0,1.6,14.7,452.5665601026209
3279,2,37,神奈川県,1,0,0,1,17,2.0,0.5,16.8,369.1267549785016
3280,1,40,栃木県,1,0,0,2,18,7.0,1.0,14.2,478.36349148762923
3281,1,34,栃木県,1,1,0,1,14,4.0,0.9,18.2,321.9778278013648
3282,2,41,東京都,2,0,0,0,23,13.0,1.4,15.2,451.328133157762
3283,0,25,山形県,1,1,0,1,1,2.0,0.8,15.3,213.11549888675668
3284,0,20,沖縄県,2,1,1,0,2,1.0,1.1,13.2,210.5163914048025
3285,0,26,山形県,1,1,0,1,6,-0.0,0.8,21.6,235.7294890524068
3286,0,22,石川県,2,0,0,0,4,1.0,0.1,15.7,201.02666213770112
3287,0,25,静岡県,1,0,0,0,7,0.0,0.3,8.6,169.6826287596528
3288,1,42,群馬県,1,0,0,1,22,5.0,0.4,19.7,357.03574948048276
3289,0,28,徳島県,1,1,1,2,6,4.0,1.2,13.2,279.8035129587504
3290,1,36,栃木県,1,1,5,0,18,9.0,1.5,23.5,442.9350523601047
3291,0,23,愛知県,1,1,0,1,1,0.0,0.8,16.9,240.27125770965478
3292,3,44,長崎県,1,1,1,0,26,5.0,1.9,18.4,510.87473902511704
3293,0,25,石川県,2,1,4,0,7,3.0,1.3,0.6,231.83697321189663
3294,0,24,徳島県,1,0,0,0,6,3.0,0.3,15.6,168.32853597502535
3295,0,22,宮崎県,2,1,2,1,0,4.0,1.2,7.5,227.62167953699472
3296,1,27,神奈川県,1,1,5,4,0,3.0,2.0,19.1,684.8523499492895
3297,0,21,京都府,1,1,1,0,3,0.0,1.1,20.3,251.62056612419923
3298,3,50,広島県,2,0,0,3,26,8.0,1.3,2.4,797.32824540373
3299,3,43,宮崎県,2,0,0,1,23,5.0,0.8,12.7,420.0808674661311
3300,0,22,新潟県,1,1,2,1,1,6.0,1.2,13.6,237.2359053353608
3301,1,30,香川県,1,1,0,1,9,2.0,1.2,18.7,282.88165807460166
3302,2,43,青森県,2,1,1,2,21,6.0,2.0,12.4,623.6150200227827
3303,1,23,栃木県,1,0,0,2,0,2.0,0.5,9.9,202.1699528533023
3304,2,48,鳥取県,2,0,0,4,21,5.0,1.3,12.8,808.0499691396739
3305,0,23,鳥取県,2,1,6,0,1,4.0,1.1,2.5,286.68914031773
3306,2,55,香川県,2,0,0,1,35,4.0,1.2,12.4,611.3826403122491
3307,2,47,沖縄県,1,1,1,1,27,9.0,1.7,10.2,372.9190335290906
3308,2,43,京都府,1,0,0,0,25,2.0,0.6,21.4,393.7466119385364
3309,3,36,福井県,1,0,0,0,18,10.0,0.9,7.6,457.63413345717584
3310,0,25,宮崎県,2,1,0,3,0,0.0,0.7,7.8,217.1782809240252
3311,2,47,宮崎県,1,1,3,2,25,6.0,1.8,17.2,470.7384624097248
3312,1,26,奈良県,2,0,0,0,8,9.0,0.6,3.8,204.1619031911928
3313,0,23,神奈川県,2,0,0,0,5,4.0,0.2,13.3,203.39701250551286
3314,2,44,千葉県,2,1,3,0,26,7.0,1.8,8.8,424.66456112361215
3315,0,24,福岡県,1,0,0,1,4,2.0,0.2,13.1,174.5664483068741
3316,1,37,石川県,1,0,0,1,17,2.0,0.6,15.2,304.5524485460613
3317,0,24,鹿児島県,2,1,1,2,2,1.0,1.4,4.8,178.6372340273315
3318,0,26,栃木県,1,1,4,1,6,1.0,1.4,12.3,269.9698119513509
3319,2,37,山梨県,1,0,0,1,17,7.0,0.8,11.9,288.8091191034997
3320,1,29,宮城県,2,0,0,0,11,6.0,0.4,4.8,247.64803661862416
3321,0,24,岩手県,2,1,2,0,6,10.0,1.2,11.7,249.36580909016092
3322,1,32,島根県,2,1,3,4,1,6.0,2.2,6.8,679.8745730696352
3323,4,54,愛知県,1,0,0,1,34,9.0,0.9,17.4,565.3689872732475
3324,2,59,静岡県,2,0,0,0,41,0.0,0.7,14.4,438.44896499342286
3325,0,25,宮城県,1,0,0,1,0,-0.0,0.2,10.6,177.507291695032
3326,0,23,三重県,1,0,0,2,0,4.0,0.3,16.4,200.79715398259557
3327,0,23,長崎県,1,1,2,1,3,4.0,1.4,5.8,191.6913370092162
3328,2,38,熊本県,1,1,2,1,18,7.0,1.5,22.2,425.9200761894711
3329,2,36,山形県,1,1,2,1,16,8.0,2.1,15.0,535.0940668718654
3330,1,43,香川県,1,0,0,0,25,4.0,0.8,11.4,460.7419021137878
3331,1,18,静岡県,2,1,1,0,0,-0.0,1.4,9.5,248.01842118471043
3332,1,41,東京都,1,0,0,0,23,3.0,0.9,17.8,361.5287468337028
3333,0,24,長崎県,2,0,0,1,4,2.0,0.4,6.9,173.7924283938656
3334,0,26,埼玉県,1,1,1,0,8,4.0,1.3,13.9,232.0749943551861
3335,1,19,熊本県,2,0,0,0,0,2.0,0.3,18.4,240.70012656725623
3336,3,52,三重県,1,1,3,2,30,3.0,2.0,16.4,543.5682210329837
3337,0,27,奈良県,2,0,0,0,9,0.0,0.3,6.5,173.39810571291164
3338,2,47,沖縄県,2,0,0,4,20,2.0,0.8,5.1,308.76683149054224
3339,3,46,滋賀県,2,0,0,2,21,7.0,0.9,13.4,468.4764999822712
3340,3,42,京都府,1,1,7,0,24,3.0,1.7,25.8,623.3474579082973
3341,0,21,埼玉県,2,1,1,0,3,0.0,1.0,6.5,201.10268829633895
3342,1,38,大阪府,1,0,0,3,14,0.0,2.2,6.8,617.6652595660581
3343,1,39,長崎県,2,0,0,0,21,9.0,0.6,9.5,277.42658862400214
3344,1,18,沖縄県,2,1,1,0,0,6.0,1.4,7.0,219.45495447900004
3345,0,20,佐賀県,2,1,2,0,2,8.0,1.1,14.7,236.1590418082071
3346,4,46,岐阜県,2,1,1,0,28,0.0,2.0,3.6,514.0931379456894
3347,2,42,奈良県,1,0,0,2,20,6.0,1.0,14.4,634.7627233480725
3348,0,28,神奈川県,2,1,3,0,10,4.0,1.3,15.4,284.732209832938
3349,1,37,神奈川県,1,0,0,1,0,3.0,0.7,13.4,314.7094659330014
3350,2,40,秋田県,1,0,0,0,22,3.0,0.5,13.3,321.174341619993
3351,0,23,熊本県,2,0,0,1,3,0.0,0.1,12.9,180.4877662587342
3352,1,31,宮崎県,2,1,1,1,11,3.0,1.4,17.5,277.416322352282
3353,0,24,佐賀県,1,0,0,1,4,1.0,0.2,12.0,154.03250622306857
3354,2,45,富山県,1,1,3,4,18,16.0,1.5,19.1,446.54648764345825
3355,1,38,神奈川県,2,1,2,3,14,0.0,1.6,1.8,331.66927040848344
3356,1,34,福井県,1,0,0,0,16,1.0,0.5,20.9,289.76471833018434
3357,2,22,新潟県,1,1,1,0,4,8.0,1.4,16.9,320.68736964290906
3358,2,48,大分県,2,1,0,2,26,6.0,1.1,5.7,406.79761367523383
3359,1,18,長野県,2,0,0,0,0,2.0,0.3,2.0,186.27209652214202
3360,0,22,岐阜県,2,0,0,0,4,4.0,0.1,13.0,169.37459922945342
3361,2,31,北海道,2,1,2,2,9,13.0,1.6,19.9,384.38622203356215
3362,1,18,宮崎県,1,0,0,0,0,4.0,0.3,16.6,227.6296757029587
3363,3,46,青森県,1,1,1,0,28,4.0,1.6,21.1,511.08687713712465
3364,1,27,岐阜県,1,1,3,1,7,-0.0,1.4,5.8,326.53957963064624
3365,0,24,滋賀県,1,1,2,0,6,1.0,1.1,8.4,221.73495881009626
3366,1,38,大阪府,1,1,1,2,16,9.0,4.0,11.6,581.1416977836517
3367,0,25,神奈川県,2,1,4,0,7,4.0,1.2,7.3,272.08903105437116
3368,4,48,島根県,1,1,2,1,28,10.0,1.8,10.1,616.0507979739531
3369,0,23,富山県,1,1,1,0,2,5.0,1.3,4.4,194.75051356355382
3370,4,51,香川県,1,1,2,0,33,0.0,1.8,22.7,603.4442376314639
3371,0,26,埼玉県,2,1,2,0,8,2.0,1.3,10.0,227.47553831242374
3372,0,20,福岡県,2,1,0,0,0,0.0,0.6,14.9,209.21162047327195
3373,3,40,愛知県,1,1,3,3,16,6.0,1.8,19.1,527.3730060021662
3374,0,27,栃木県,1,0,0,0,9,1.0,0.4,12.1,203.94798609844685
3375,0,25,大分県,2,1,4,3,0,7.0,1.3,11.1,286.6431477824481
3376,2,45,滋賀県,1,1,3,2,23,0.0,1.8,22.3,461.32883214104436
3377,1,48,新潟県,1,1,2,1,28,6.0,1.6,2.9,386.895338823807
3378,2,47,徳島県,2,0,0,1,27,2.0,0.7,7.1,343.57332978614653
3379,2,42,富山県,1,0,0,2,20,10.0,1.2,11.0,681.3535692079076
3380,0,24,北海道,2,0,0,0,6,3.0,0.2,17.8,231.25983404583968
3381,1,33,兵庫県,1,0,0,0,15,5.0,0.6,6.4,218.5798347717948
3382,3,48,兵庫県,2,0,0,4,21,5.0,1.6,10.0,955.8012900232967
3383,0,28,滋賀県,1,1,4,0,10,9.0,1.1,12.4,296.59360100649013
3384,0,23,静岡県,2,0,0,0,5,1.0,0.1,6.6,169.74409632460817
3385,0,23,熊本県,1,0,0,1,1,2.0,0.2,7.1,180.77580201789473
3386,0,26,北海道,2,0,0,1,3,0.0,0.8,23.1,349.5284412727326
3387,0,25,佐賀県,2,0,0,2,1,0.0,0.2,8.9,185.86649264682188
3388,0,24,滋賀県,1,0,0,1,2,5.0,0.1,17.4,170.7526820104361
3389,0,26,神奈川県,1,1,1,3,2,4.0,1.3,22.7,240.81235274493724
3390,0,19,香川県,2,0,0,0,0,1.0,0.2,15.6,172.23869797762958
3391,0,22,沖縄県,2,1,2,1,2,0.0,1.2,2.7,189.30020574951175
3392,2,39,宮崎県,2,1,1,0,21,0.0,1.8,14.4,373.2280736488421
3393,1,40,徳島県,1,1,0,4,13,2.0,0.9,18.0,314.0506009649893
3394,0,27,山梨県,2,1,2,1,7,6.0,1.1,7.9,255.4251507198124
3395,2,24,愛知県,2,1,1,2,0,3.0,1.8,13.1,555.5566825504202
3396,1,34,東京都,2,1,2,0,16,12.0,3.0,1.6,345.2414403807718
3397,1,29,長崎県,2,0,0,4,0,5.0,1.2,19.3,699.004027571419
3398,2,40,宮城県,2,0,0,3,16,0.0,0.6,12.2,421.8190478204875
3399,1,41,神奈川県,2,1,1,0,11,0.0,1.6,11.7,387.57196140231935
3400,1,26,岩手県,2,1,1,3,0,0.0,1.4,6.5,291.277039749266
3401,0,27,新潟県,1,0,0,0,9,1.0,0.2,11.0,208.92546071536984
3402,2,36,栃木県,1,0,0,2,14,10.0,1.0,6.2,556.4286664580935
3403,4,53,佐賀県,1,1,1,1,33,3.0,2.0,12.9,603.2987370583847
3404,3,40,東京都,2,0,0,3,16,9.0,1.5,4.2,509.47524436919576
3405,0,21,宮崎県,1,0,0,1,0,0.0,0.1,14.2,182.7133540050879
3406,2,40,北海道,1,1,0,1,20,0.0,1.1,14.2,400.35291328176936
3407,2,48,岡山県,1,1,4,0,30,0.0,1.5,13.0,493.78378148613353
3408,3,45,福井県,2,1,3,1,25,5.0,1.8,6.3,494.2277336667402
3409,4,50,岐阜県,2,0,0,2,28,4.0,0.9,10.7,535.3997295540287
3410,1,18,大分県,1,0,0,0,0,4.0,0.5,13.1,227.32776307205071
3411,0,22,大分県,2,1,2,0,1,3.0,1.3,7.5,227.56723512646965
3412,0,22,神奈川県,1,0,0,1,2,1.0,0.1,17.1,206.5415417961024
3413,3,44,島根県,1,0,0,2,22,9.0,1.0,17.6,466.69255861466473
3414,3,41,熊本県,1,0,0,1,21,10.0,0.8,18.5,482.3104479837913
3415,2,41,福岡県,2,1,0,3,17,8.0,1.9,2.2,724.9603766472203
3416,1,22,高知県,1,0,0,1,2,0.0,0.3,13.2,239.76890768618696
3417,3,39,岐阜県,1,0,0,0,21,6.0,0.8,11.5,417.10642502416516
3418,0,18,山形県,1,1,0,0,0,2.0,0.5,9.3,180.45052764472533
3419,2,45,埼玉県,1,0,0,1,25,4.0,0.7,13.9,365.2557980286054
3420,3,35,岡山県,2,0,0,3,11,6.0,0.8,16.1,442.3673264979155
3421,0,23,富山県,2,1,2,1,1,0.0,1.3,14.8,239.5131846412918
3422,3,49,富山県,2,0,0,2,27,5.0,1.3,9.5,717.047338267228
3423,0,22,京都府,2,1,2,1,2,6.0,1.1,16.8,250.1789748180643
3424,2,43,沖縄県,2,0,0,0,25,0.0,0.6,2.0,268.9987803094991
3425,2,51,秋田県,2,0,0,0,33,3.0,0.5,20.0,413.3119681433753
3426,3,43,香川県,2,1,3,0,25,8.0,1.6,19.1,560.2824115824502
3427,1,21,岩手県,2,0,0,0,3,1.0,0.3,17.2,232.79053635644172
3428,0,23,香川県,2,1,1,0,5,3.0,1.0,5.5,190.28131863365513
3429,2,38,奈良県,2,1,2,0,20,2.0,1.5,11.0,418.3744454276041
3430,0,21,徳島県,1,1,1,0,2,5.0,1.1,11.0,206.09346115451146
3431,0,25,宮城県,1,0,0,0,7,5.0,0.2,12.9,167.82260423958616
3432,3,46,兵庫県,1,1,1,1,26,4.0,1.8,14.1,519.4022466968313
3433,3,48,埼玉県,1,1,1,1,28,0.0,1.9,9.5,491.08158001089646
3434,0,21,岩手県,2,1,4,1,0,2.0,1.0,3.1,248.77192817270932
3435,2,45,宮崎県,2,0,0,0,27,0.0,0.5,18.4,369.40350400294614
